	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL1506260000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1506260002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1507180000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	8.0	0.0	608.0	0.0	0.0	0.0	0.0	541.0	1.0	R30	2016-05-10	non_curated
MODEL1507180001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	19.0	0.0	1025.0	0.0	0.0	0.0	0.0	826.0	1.0	R30	2016-05-10	non_curated
MODEL1507180002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	705.0	0.0	0.0	0.0	0.0	698.0	1.0	R30	2016-05-10	non_curated
MODEL1507180003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	27.0	0.0	794.0	0.0	0.0	0.0	0.0	690.0	1.0	R30	2016-05-10	non_curated
MODEL1507180004	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	581.0	0.0	0.0	0.0	0.0	564.0	1.0	R30	2016-05-10	non_curated
MODEL1507180005	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1015.0	0.0	0.0	0.0	0.0	759.0	1.0	R30	2016-05-10	non_curated
MODEL1507180006	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	391.0	0.0	0.0	0.0	0.0	371.0	1.0	R30	2016-05-10	non_curated
MODEL1507180007	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	15.0	0.0	554.0	0.0	0.0	0.0	0.0	485.0	1.0	R30	2016-05-10	non_curated
MODEL1507180008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	16.0	0.0	882.0	0.0	0.0	0.0	0.0	799.0	1.0	R30	2016-05-10	non_curated
MODEL1507180009	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	2300.0	0.0	0.0	0.0	0.0	1714.0	1.0	R30	2016-05-10	non_curated
MODEL1507180010	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	8.0	0.0	2477.0	0.0	0.0	0.0	0.0	1747.0	1.0	R30	2016-05-10	non_curated
MODEL1507180011	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1576.0	0.0	0.0	0.0	0.0	1913.0	1.0	R30	2016-05-10	non_curated
MODEL1507180012	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	215.0	0.0	1379.0	0.0	0.0	0.0	0.0	796.0	1.0	R30	2016-05-10	non_curated
MODEL1507180013	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	451.0	0.0	1245.0	0.0	0.0	0.0	0.0	987.0	1.0	R30	2016-05-10	non_curated
MODEL1507180014	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	865.0	0.0	0.0	0.0	0.0	534.0	1.0	R30	2016-05-10	non_curated
MODEL1507180015	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1681.0	0.0	0.0	0.0	0.0	1381.0	1.0	R30	2016-05-10	non_curated
MODEL1507180016	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	1373.0	0.0	0.0	0.0	0.0	732.0	1.0	R30	2016-05-10	non_curated
MODEL1507180017	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	13.0	0.0	2546.0	0.0	0.0	0.0	0.0	1802.0	1.0	R30	2016-05-10	non_curated
MODEL1507180018	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	20.0	0.0	1049.0	0.0	0.0	0.0	0.0	838.0	1.0	R30	2016-05-10	non_curated
MODEL1507180019	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	1266.0	0.0	0.0	0.0	0.0	1061.0	1.0	R30	2016-05-10	non_curated
MODEL1507180020	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	1110.0	0.0	0.0	0.0	0.0	879.0	1.0	R30	2016-05-10	non_curated
MODEL1507180021	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	1110.0	0.0	900.0	0.0	0.0	0.0	0.0	688.0	1.0	R30	2016-05-10	non_curated
MODEL1507180022	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1333.0	0.0	0.0	0.0	0.0	1243.0	1.0	R30	2016-05-10	non_curated
MODEL1507180023	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	301.0	0.0	1361.0	0.0	0.0	0.0	0.0	1178.0	1.0	R30	2016-05-10	non_curated
MODEL1507180024	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	832.0	0.0	0.0	0.0	0.0	790.0	1.0	R30	2016-05-10	non_curated
MODEL1507180025	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	374.0	0.0	0.0	0.0	0.0	316.0	1.0	R30	2016-05-10	non_curated
MODEL1507180026	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	6.0	0.0	1240.0	0.0	0.0	0.0	0.0	870.0	1.0	R30	2016-05-10	non_curated
MODEL1507180027	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	15.0	0.0	1462.0	0.0	0.0	0.0	0.0	1253.0	1.0	R30	2016-05-10	non_curated
MODEL1507180028	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	1601.0	0.0	0.0	0.0	0.0	1737.0	1.0	R30	2016-05-10	non_curated
MODEL1507180029	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	891.0	0.0	0.0	0.0	0.0	916.0	1.0	R30	2016-05-10	non_curated
MODEL1507180030	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	5.0	0.0	560.0	0.0	0.0	0.0	0.0	479.0	1.0	R30	2016-05-10	non_curated
MODEL1507180031	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	11.0	0.0	601.0	0.0	0.0	0.0	0.0	578.0	1.0	R30	2016-05-10	non_curated
MODEL1507180033	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	1577.0	0.0	0.0	0.0	0.0	1228.0	1.0	R30	2016-05-10	non_curated
MODEL1507180034	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	938.0	0.0	0.0	0.0	0.0	881.0	1.0	R30	2016-05-10	non_curated
MODEL1507180035	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	774.0	0.0	0.0	0.0	0.0	777.0	1.0	R30	2016-05-10	non_curated
MODEL1507180036	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	870.0	0.0	0.0	0.0	0.0	713.0	1.0	R30	2016-05-10	non_curated
MODEL1507180037	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	131.0	0.0	493.0	0.0	0.0	0.0	0.0	396.0	1.0	R30	2016-05-10	non_curated
MODEL1507180038	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	80.0	0.0	678.0	0.0	0.0	0.0	0.0	631.0	1.0	R30	2016-05-10	non_curated
MODEL1507180039	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	830.0	0.0	0.0	0.0	0.0	649.0	1.0	R30	2016-05-10	non_curated
MODEL1507180040	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	6.0	0.0	825.0	0.0	0.0	0.0	0.0	715.0	1.0	R30	2016-05-10	non_curated
MODEL1507180042	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	245.0	0.0	1616.0	0.0	0.0	0.0	0.0	1295.0	1.0	R30	2016-05-10	non_curated
MODEL1507180043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1071.0	0.0	0.0	0.0	0.0	956.0	1.0	R30	2016-05-10	non_curated
MODEL1507180044	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	5.0	0.0	948.0	0.0	0.0	0.0	0.0	892.0	1.0	R30	2016-05-10	non_curated
MODEL1507180045	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	778.0	0.0	0.0	0.0	0.0	662.0	1.0	R30	2016-05-10	non_curated
MODEL1507180046	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	4.0	0.0	863.0	0.0	0.0	0.0	0.0	795.0	1.0	R30	2016-05-10	non_curated
MODEL1507180047	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1400.0	0.0	0.0	0.0	0.0	1900.0	1.0	R30	2016-05-10	non_curated
MODEL1507180048	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	5.0	0.0	645.0	0.0	0.0	0.0	0.0	565.0	1.0	R30	2016-05-10	non_curated
MODEL1507180049	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	971.0	0.0	0.0	0.0	0.0	496.0	1.0	R30	2016-05-10	non_curated
MODEL1507180050	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1254.0	0.0	0.0	0.0	0.0	1058.0	1.0	R30	2016-05-10	non_curated
MODEL1507180051	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	8.0	0.0	959.0	0.0	0.0	0.0	0.0	834.0	1.0	R30	2016-05-10	non_curated
MODEL1507180052	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	88.0	0.0	351.0	0.0	0.0	0.0	0.0	346.0	1.0	R30	2016-05-10	non_curated
MODEL1507180053	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	171.0	0.0	546.0	0.0	0.0	0.0	0.0	448.0	1.0	R30	2016-05-10	non_curated
MODEL1507180054	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	2262.0	0.0	0.0	0.0	0.0	1658.0	1.0	R30	2016-05-10	non_curated
MODEL1507180055	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	37.0	0.0	3725.0	0.0	0.0	0.0	0.0	2775.0	1.0	R30	2016-05-10	non_curated
MODEL1507180056	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	164.0	0.0	2361.0	0.0	0.0	0.0	0.0	1104.0	1.0	R30	2016-05-10	non_curated
MODEL1507180057	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	114.0	0.0	880.0	0.0	0.0	0.0	0.0	904.0	1.0	R30	2016-05-10	non_curated
MODEL1507180058	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1285.0	0.0	0.0	0.0	0.0	943.0	1.0	R30	2016-05-10	non_curated
MODEL1507180059	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1112.0	0.0	0.0	0.0	0.0	1101.0	1.0	R30	2016-05-10	non_curated
MODEL1507180060	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	7.0	0.0	1075.0	0.0	0.0	0.0	0.0	761.0	1.0	R30	2016-05-10	non_curated
MODEL1507180061	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1693.0	0.0	0.0	0.0	0.0	1546.0	1.0	R30	2016-05-10	non_curated
MODEL1507180062	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	163.0	0.0	719.0	0.0	0.0	0.0	0.0	595.0	1.0	R30	2016-05-10	non_curated
MODEL1507180063	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	12.0	0.0	556.0	0.0	0.0	0.0	0.0	549.0	1.0	R30	2016-05-10	non_curated
MODEL1507180064	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1785.0	0.0	0.0	0.0	0.0	2087.0	1.0	R30	2016-05-10	non_curated
MODEL1507180065	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	1423.0	0.0	0.0	0.0	0.0	1303.0	1.0	R30	2016-05-10	non_curated
MODEL1507180066	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	203.0	0.0	1195.0	0.0	0.0	0.0	0.0	671.0	1.0	R30	2016-05-10	non_curated
MODEL1507180067	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	2037.0	0.0	0.0	0.0	0.0	2110.0	1.0	R30	2016-05-10	non_curated
MODEL1507180068	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	17.0	0.0	1056.0	0.0	0.0	0.0	0.0	911.0	1.0	R30	2016-05-10	non_curated
MODEL1507180069	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	71.0	0.0	633.0	0.0	0.0	0.0	0.0	482.0	1.0	R30	2016-05-10	non_curated
MODEL1507180070	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	6.0	0.0	743.0	0.0	0.0	0.0	0.0	655.0	1.0	R30	2016-05-10	non_curated
MODEL1507180071	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	3.0	0.0	730.0	0.0	0.0	0.0	0.0	908.0	1.0	R30	2016-05-10	non_curated
MODEL1507180072	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	177.0	0.0	860.0	0.0	0.0	0.0	0.0	801.0	1.0	R30	2016-05-10	non_curated
MODEL1508040001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2220.0	0.0	L2V3	0.0	0.0	8880.0	2220.0	0.0	0.0	0.0	0.0	2764.0	1.0	R30	2016-05-10	non_curated
MODEL1508190002	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1985.0	1985.0	L2V1	1985.0	0.0	5955.0	1985.0	0.0	0.0	0.0	0.0	1683.0	1.0	R30	2016-05-10	non_curated
MODEL1509020000	2.0	0.0	6.0	0.0	6.0	12.0	0.0	6.0	26.0	2.0	27.0	27.0	L2V4	69.0	6.0	32.0	27.0	2.0	0.0	2.0	0.0	14.0	1.0	R30	2016-05-10	non_curated
MODEL1509050002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	19.0	19.0	L2V4	34.0	39.0	0.0	19.0	3.0	0.0	3.0	0.0	14.0	2.0	R30	2016-05-10	non_curated
MODEL1509220000	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4141.0	0.0	L2V3	0.0	0.0	16564.0	4141.0	0.0	0.0	0.0	0.0	5093.0	1.0	R30	2016-05-10	non_curated
MODEL1509220001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3927.0	0.0	L2V3	0.0	0.0	15708.0	3927.0	0.0	0.0	0.0	0.0	4904.0	1.0	R30	2016-05-10	non_curated
MODEL1509220002	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4259.0	0.0	L2V3	0.0	0.0	17036.0	4259.0	0.0	0.0	0.0	0.0	5109.0	1.0	R30	2016-05-10	non_curated
MODEL1509220003	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4482.0	0.0	L2V3	0.0	0.0	17928.0	4482.0	0.0	0.0	0.0	0.0	5532.0	1.0	R30	2016-05-10	non_curated
MODEL1509220004	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4075.0	0.0	L2V3	0.0	0.0	16300.0	4075.0	0.0	0.0	0.0	0.0	4937.0	1.0	R30	2016-05-10	non_curated
MODEL1509220005	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3884.0	0.0	L2V3	0.0	0.0	15536.0	3884.0	0.0	0.0	0.0	0.0	4616.0	1.0	R30	2016-05-10	non_curated
MODEL1509220006	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4226.0	0.0	L2V3	0.0	0.0	16904.0	4226.0	0.0	0.0	0.0	0.0	5152.0	1.0	R30	2016-05-10	non_curated
MODEL1509220007	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4502.0	0.0	L2V3	0.0	0.0	18008.0	4502.0	0.0	0.0	0.0	0.0	5431.0	1.0	R30	2016-05-10	non_curated
MODEL1509220008	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4185.0	0.0	L2V3	0.0	0.0	16740.0	4185.0	0.0	0.0	0.0	0.0	5047.0	1.0	R30	2016-05-10	non_curated
MODEL1509220009	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4525.0	0.0	L2V3	0.0	0.0	18100.0	4525.0	0.0	0.0	0.0	0.0	5453.0	1.0	R30	2016-05-10	non_curated
MODEL1509220010	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4170.0	0.0	L2V3	0.0	0.0	16680.0	4170.0	0.0	0.0	0.0	0.0	5150.0	1.0	R30	2016-05-10	non_curated
MODEL1509220011	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4386.0	0.0	L2V3	0.0	0.0	17544.0	4386.0	0.0	0.0	0.0	0.0	5335.0	1.0	R30	2016-05-10	non_curated
MODEL1509220012	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4509.0	0.0	L2V3	0.0	0.0	18036.0	4509.0	0.0	0.0	0.0	0.0	5498.0	1.0	R30	2016-05-10	non_curated
MODEL1509220013	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4079.0	0.0	L2V3	0.0	0.0	16316.0	4079.0	0.0	0.0	0.0	0.0	4889.0	1.0	R30	2016-05-10	non_curated
MODEL1509220014	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3978.0	0.0	L2V3	0.0	0.0	15912.0	3978.0	0.0	0.0	0.0	0.0	4838.0	1.0	R30	2016-05-10	non_curated
MODEL1509220015	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4033.0	0.0	L2V3	0.0	0.0	16132.0	4033.0	0.0	0.0	0.0	0.0	4937.0	1.0	R30	2016-05-10	non_curated
MODEL1509220016	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3518.0	0.0	L2V3	0.0	0.0	14072.0	3518.0	0.0	0.0	0.0	0.0	4498.0	1.0	R30	2016-05-10	non_curated
MODEL1509220017	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4356.0	0.0	L2V3	0.0	0.0	17424.0	4356.0	0.0	0.0	0.0	0.0	5374.0	1.0	R30	2016-05-10	non_curated
MODEL1509220018	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3893.0	0.0	L2V3	0.0	0.0	15572.0	3893.0	0.0	0.0	0.0	0.0	4794.0	1.0	R30	2016-05-10	non_curated
MODEL1509220019	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4269.0	0.0	L2V3	0.0	0.0	17076.0	4269.0	0.0	0.0	0.0	0.0	5159.0	1.0	R30	2016-05-10	non_curated
MODEL1509220020	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4133.0	0.0	L2V3	0.0	0.0	16532.0	4133.0	0.0	0.0	0.0	0.0	5027.0	1.0	R30	2016-05-10	non_curated
MODEL1509220021	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3756.0	0.0	L2V3	0.0	0.0	15024.0	3756.0	0.0	0.0	0.0	0.0	4601.0	1.0	R30	2016-05-10	non_curated
MODEL1509220022	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3947.0	0.0	L2V3	0.0	0.0	15788.0	3947.0	0.0	0.0	0.0	0.0	4802.0	1.0	R30	2016-05-10	non_curated
MODEL1509220023	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4015.0	0.0	L2V3	0.0	0.0	16060.0	4015.0	0.0	0.0	0.0	0.0	4856.0	1.0	R30	2016-05-10	non_curated
MODEL1509220024	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3927.0	0.0	L2V3	0.0	0.0	15708.0	3927.0	0.0	0.0	0.0	0.0	4826.0	1.0	R30	2016-05-10	non_curated
MODEL1509220025	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4277.0	0.0	L2V3	0.0	0.0	17108.0	4277.0	0.0	0.0	0.0	0.0	5008.0	1.0	R30	2016-05-10	non_curated
MODEL1509220026	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4307.0	0.0	L2V3	0.0	0.0	17228.0	4307.0	0.0	0.0	0.0	0.0	5162.0	1.0	R30	2016-05-10	non_curated
MODEL1509220027	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3998.0	0.0	L2V3	0.0	0.0	15992.0	3998.0	0.0	0.0	0.0	0.0	4878.0	1.0	R30	2016-05-10	non_curated
MODEL1509220028	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8140.0	0.0	L2V3	0.0	0.0	32560.0	8140.0	0.0	0.0	0.0	0.0	9572.0	1.0	R30	2016-05-10	non_curated
MODEL1509220029	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7879.0	0.0	L2V3	0.0	0.0	31516.0	7879.0	0.0	0.0	0.0	0.0	7892.0	1.0	R30	2016-05-10	non_curated
MODEL1509220030	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5859.0	0.0	L2V3	0.0	0.0	23436.0	5859.0	0.0	0.0	0.0	0.0	6849.0	1.0	R30	2016-05-10	non_curated
MODEL1509220031	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6098.0	0.0	L2V3	0.0	0.0	24392.0	6098.0	0.0	0.0	0.0	0.0	6479.0	1.0	R30	2016-05-10	non_curated
MODEL1509220032	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6235.0	0.0	L2V3	0.0	0.0	24940.0	6235.0	0.0	0.0	0.0	0.0	7035.0	1.0	R30	2016-05-10	non_curated
MODEL1510010000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	705.0	0.0	0.0	0.0	0.0	640.0	6.0	R30	2016-05-10	non_curated
MODEL1510060001	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1337.0	0.0	L2V1	0.0	0.0	5348.0	1337.0	0.0	0.0	0.0	0.0	1239.0	1.0	R30	2016-05-10	non_curated
MODEL1510190002	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	56.0	0.0	56.0	56.0	L2V4	118.0	121.0	0.0	56.0	3.0	0.0	3.0	0.0	28.0	3.0	R30	2016-05-10	non_curated
MODEL1510190003	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	56.0	0.0	56.0	56.0	L2V4	118.0	121.0	0.0	56.0	3.0	0.0	3.0	0.0	28.0	3.0	R30	2016-05-10	non_curated
MODEL1510190004	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	56.0	0.0	56.0	56.0	L2V4	118.0	121.0	0.0	56.0	3.0	0.0	3.0	0.0	28.0	3.0	R30	2016-05-10	non_curated
MODEL1510190005	1.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	56.0	0.0	56.0	56.0	L2V4	118.0	121.0	0.0	56.0	3.0	0.0	3.0	0.0	28.0	3.0	R30	2016-05-10	non_curated
